Postcode,Positional_quality_indicator,Eastings,Northings,Latitude,Longitude,Country_code,NHS_regional_HA_code,NHS_HA_code,Admin_county_code,Admin_district_code,Admin_ward_code,County,Census_Code,Hectares
CB216WA,10,546182,257043,52.192254,0.13717936,E92000001,E19000001,E18000006,E10000003,E07000008,E05002706,Cambridgeshire,E10000003,305400.769
CB216XR,10,553333,249372,52.121401,0.23825122,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AA,10,547690,254249,52.166751,0.15800843,E92000001,E19000001,E18000006,E10000003,E07000012,E05002820,Cambridgeshire,E10000003,305400.769
CB223AB,10,547942,254123,52.165552,0.1616353,E92000001,E19000001,E18000006,E10000003,E07000012,E05002820,Cambridgeshire,E10000003,305400.769
CB223AD,10,547964,254054,52.164926,0.16192666,E92000001,E19000001,E18000006,E10000003,E07000012,E05002820,Cambridgeshire,E10000003,305400.769
CB223AE,10,549369,253324,52.15799,0.18213186,E92000001,E19000001,E18000006,E10000003,E07000012,E05002820,Cambridgeshire,E10000003,305400.769
CB223AF,10,550409,251872,52.144663,0.19668071,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AG,10,551264,250284,52.130164,0.20845986,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AH,10,551484,250485,52.131909,0.21176078,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AJ,10,551379,250398,52.131156,0.21018928,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AL,10,551401,250363,52.130836,0.21049487,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AN,10,551296,250422,52.131395,0.20898832,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AP,10,550419,250083,52.128588,0.19603596,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AQ,10,551394,250611,52.133066,0.21050299,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AR,10,551426,250433,52.131458,0.21089096,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AS,10,550685,249269,52.121203,0.19955862,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AT,10,551049,250558,52.132684,0.20544294,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AW,10,550485,250433,52.131715,0.19715409,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223AX,10,552772,251977,52.144959,0.23123293,E92000001,E19000001,E18000006,E10000003,E07000012,E05002801,Cambridgeshire,E10000003,305400.769
CB223AY,10,547777,254496,52.168947,0.15938697,E92000001,E19000001,E18000006,E10000003,E07000008,E05002712,Cambridgeshire,E10000003,305400.769
CB223AZ,10,551593,250657,52.133425,0.21342859,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223BB,10,547920,249538,52.124366,0.15931994,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BD,10,548463,249573,52.124535,0.16726092,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BE,10,548722,249329,52.122273,0.17093478,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BF,10,547842,254325,52.167394,0.16026224,E92000001,E19000001,E18000006,E10000003,E07000012,E05002820,Cambridgeshire,E10000003,305400.769
CB223BG,10,548620,249407,52.123001,0.16948008,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BH,10,548551,249464,52.123532,0.16849784,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BJ,10,548633,249639,52.125082,0.16977108,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BL,10,548511,249689,52.125564,0.16801213,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BN,10,548128,249664,52.125442,0.16241076,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BP,10,548215,249780,52.126461,0.16373115,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BQ,10,548727,249568,52.124419,0.17111213,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BS,10,548022,249544,52.124393,0.16081136,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BT,10,548282,249603,52.124853,0.16463206,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BU,10,548364,249546,52.124319,0.16580413,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BW,10,548017,249659,52.125427,0.16078837,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BX,10,548195,249516,52.124095,0.16332432,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BY,10,547775,249615,52.125096,0.1572369,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223BZ,10,548456,249520,52.124061,0.16713564,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DA,10,548998,250266,52.130617,0.17537312,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DB,10,548562,249885,52.127311,0.16884206,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DD,10,549072,249929,52.127569,0.17630582,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DE,10,549196,250013,52.128291,0.17815267,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DF,10,549049,250074,52.128878,0.17603356,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DG,10,548429,250023,52.128587,0.16696081,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DH,10,548636,249730,52.125899,0.16985459,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DJ,10,548769,249949,52.127831,0.17189162,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DL,10,548667,250094,52.129161,0.17046602,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DN,10,548670,249925,52.127642,0.17043601,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DP,10,548922,250053,52.128724,0.17417049,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DQ,10,548753,249851,52.126955,0.17161525,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DR,10,548849,250042,52.128645,0.17310006,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DS,10,549057,250134,52.129415,0.17617661,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DT,10,548644,250130,52.12949,0.17014599,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DU,10,548750,250211,52.13019,0.17172875,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DW,10,548827,250091,52.129091,0.17280033,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DX,10,548540,250022,52.128548,0.1685807,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DY,10,548974,249985,52.128099,0.1748998,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223DZ,10,549065,250006,52.128263,0.17623735,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223EA,10,549352,249849,52.126775,0.18035791,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223EB,10,548928,250256,52.130546,0.17434688,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223ED,10,548705,248288,52.112925,0.17023226,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223EE,10,548845,248071,52.110938,0.17218041,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EF,10,548878,248181,52.111918,0.17270999,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EG,10,548915,247902,52.109401,0.17312799,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EH,10,548606,248340,52.113419,0.16881029,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223EJ,10,548729,248334,52.113332,0.17060255,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223EL,10,548763,248251,52.112577,0.17106247,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223EN,10,549579,248199,52.11189,0.18294686,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EP,10,549664,248163,52.111544,0.18417136,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EQ,10,548836,247798,52.108488,0.17192988,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223ER,10,549760,248056,52.110557,0.18552515,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223ES,10,549741,248142,52.111334,0.1852857,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223ET,10,549767,248373,52.113403,0.1857666,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EU,10,549883,248419,52.113785,0.18747955,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EW,10,549189,248249,52.112445,0.17727788,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EX,10,550096,248210,52.111849,0.1904957,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EY,10,550564,248698,52.116106,0.19754028,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223EZ,10,551363,248804,52.116841,0.20924723,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223FA,10,548563,249253,52.121633,0.16858095,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223FD,10,548607,249534,52.124146,0.16934575,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223FE,10,549451,249823,52.126515,0.18179158,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223FS,10,546182,257043,52.192254,0.13717936,E92000001,E19000001,E18000006,E10000003,E07000008,E05002706,Cambridgeshire,E10000003,305400.769
CB223FX,10,548848,248124,52.111414,0.17224734,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223GB,10,548675,249537,52.124155,0.17033959,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223GN,10,550214,252315,52.148696,0.19402888,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223GP,10,549790,252784,52.153025,0.18804344,E92000001,E19000001,E18000006,E10000003,E07000012,E05002820,Cambridgeshire,E10000003,305400.769
CB223GT,10,548601,249180,52.120967,0.16910372,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HB,10,551693,248781,52.116544,0.21405276,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223HD,10,549108,247327,52.104183,0.17569259,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223HE,10,548611,248746,52.117065,0.16906033,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HF,10,549749,247989,52.109958,0.18533521,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223HG,10,549384,248373,52.113506,0.1801777,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223HJ,10,548587,249048,52.119785,0.16884181,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HL,10,548639,249035,52.119654,0.16959506,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HN,10,548592,248828,52.117807,0.16881882,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HP,10,548674,249117,52.120382,0.17014166,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HR,10,548471,248750,52.117139,0.16701895,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HS,10,548466,248579,52.115604,0.16687146,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HT,10,548485,248479,52.1147,0.16710516,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HU,10,548625,248534,52.115157,0.16917217,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HW,10,548381,249189,52.121107,0.16589673,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HX,10,548551,248409,52.114054,0.16803778,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HY,10,548219,249341,52.122516,0.16359847,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223HZ,10,548165,249409,52.123141,0.16283989,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JA,10,548083,249364,52.122759,0.16162346,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JB,10,548281,249271,52.121871,0.16447292,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JD,10,548430,249410,52.123079,0.1667082,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JE,10,548357,249384,52.122865,0.16563138,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JF,10,547092,249478,52.124048,0.14720827,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JH,10,549380,250061,52.128672,0.18085963,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JJ,10,548100,249470,52.123707,0.16191769,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JL,10,549335,249589,52.124444,0.17999574,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JN,10,549331,249496,52.12361,0.17989658,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JP,10,549160,249679,52.1253,0.17748085,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JQ,10,548516,248914,52.1186,0.16774716,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JR,10,549003,249362,52.122494,0.17505052,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JS,10,548791,249358,52.122515,0.17195453,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JT,10,548994,249415,52.122973,0.17494235,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JU,10,549024,249689,52.125426,0.17550012,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JW,10,549282,249634,52.124863,0.17924188,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JX,10,549086,249647,52.125032,0.17638671,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JY,10,549130,249589,52.124499,0.17700354,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223JZ,10,548947,249481,52.123578,0.17428522,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LA,10,548812,249617,52.124836,0.17237421,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LB,10,548761,249577,52.124491,0.17161233,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LD,10,548935,249704,52.125585,0.1742076,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LE,10,548920,249711,52.125652,0.17399171,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LF,10,549085,249868,52.127018,0.17646887,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LG,10,549091,249793,52.126343,0.17652361,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LH,10,549166,249917,52.127436,0.17767269,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LJ,10,549292,250034,52.128453,0.17956322,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LL,10,548331,249218,52.121381,0.1651796,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LN,10,549132,249490,52.123609,0.17698938,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LP,10,549211,249535,52.123992,0.17816217,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LQ,10,549169,249771,52.126124,0.17765252,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LR,10,549220,249698,52.125454,0.17836496,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223LW,10,549167,249577,52.124381,0.17753834,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223NP,10,548515,249425,52.123191,0.16795538,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SN,10,549177,249712,52.125592,0.17774344,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SP,10,549054,249235,52.121339,0.17573931,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SR,10,549115,249264,52.121584,0.17664231,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SS,10,548634,249099,52.120231,0.16955001,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223ST,10,548623,249065,52.119928,0.16937463,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SW,10,549181,249302,52.121907,0.17762223,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SX,10,548620,248670,52.11638,0.16915852,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SY,10,548719,249642,52.125086,0.17102767,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223SZ,10,548661,248977,52.119127,0.16989082,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TA,10,548896,248549,52.115219,0.17313345,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TB,10,548857,248484,52.114645,0.17253592,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TD,10,548862,248601,52.115695,0.17266,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TE,10,548976,248649,52.116096,0.17434462,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TF,10,547874,249444,52.123534,0.1586077,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TG,10,548673,249358,52.122547,0.17023226,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TH,10,548699,249763,52.126178,0.17078859,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TJ,10,549306,250200,52.129941,0.17984038,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223TU,10,547914,249639,52.125275,0.15927623,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223UN,10,548816,248740,52.116956,0.17204943,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223UP,10,548829,248843,52.117878,0.17228414,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223UR,10,548967,248791,52.117374,0.17427537,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223UT,10,548841,248680,52.116411,0.17238806,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223UW,10,548901,248745,52.116978,0.17329207,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223UY,10,551567,250433,52.131419,0.21294928,E92000001,E19000001,E18000006,E10000003,E07000012,E05002818,Cambridgeshire,E10000003,305400.769
CB223WE,10,549127,250638,52.133924,0.17741925,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223WU,10,546182,257043,52.192254,0.13717936,E92000001,E19000001,E18000006,E10000003,E07000008,E05002706,Cambridgeshire,E10000003,305400.769
CB223WW,10,546182,257043,52.192254,0.13717936,E92000001,E19000001,E18000006,E10000003,E07000008,E05002706,Cambridgeshire,E10000003,305400.769
CB223XA,10,548645,248785,52.117407,0.16957354,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223XE,10,548774,248395,52.113868,0.17128585,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223XG,10,548133,249215,52.121407,0.16228844,E92000001,E19000001,E18000006,E10000003,E07000012,E05002815,Cambridgeshire,E10000003,305400.769
CB223YZ,10,546182,257043,52.192254,0.13717936,E92000001,E19000001,E18000006,E10000003,E07000008,E05002706,Cambridgeshire,E10000003,305400.769
CB223ZW,10,546182,257043,52.192254,0.13717936,E92000001,E19000001,E18000006,E10000003,E07000008,E05002706,Cambridgeshire,E10000003,305400.769
CB224AA,10,547281,248269,52.113135,0.14944426,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224AB,10,547538,245810,52.090975,0.15213061,E92000001,E19000001,E18000006,E10000003,E07000012,E05002799,Cambridgeshire,E10000003,305400.769
CB224AD,10,545464,246003,52.093257,0.12196229,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224AE,10,545502,246007,52.093283,0.12251828,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224AG,10,548176,247149,52.102834,0.16201773,E92000001,E19000001,E18000006,E10000003,E07000012,E05002799,Cambridgeshire,E10000003,305400.769
CB224AH,10,548236,247178,52.103079,0.16290569,E92000001,E19000001,E18000006,E10000003,E07000012,E05002799,Cambridgeshire,E10000003,305400.769
CB224AJ,10,546899,248028,52.111072,0.14376596,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224AL,10,545553,245989,52.093108,0.12325451,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224AN,10,546630,247107,52.102869,0.13944454,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224FA,10,547943,246244,52.094766,0.15822588,E92000001,E19000001,E18000006,E10000003,E07000012,E05002799,Cambridgeshire,E10000003,305400.769
CB224FB,10,548115,245422,52.087335,0.16037794,E92000001,E19000001,E18000006,E10000003,E07000012,E05002799,Cambridgeshire,E10000003,305400.769
CB224FZ,10,546584,246859,52.100653,0.13866682,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224GD,10,547281,248269,52.113135,0.14944426,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224GY,10,545454,245948,52.092766,0.12179298,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224LT,10,547222,248185,52.112396,0.148547,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
CB224LU,10,547131,247948,52.110291,0.14711677,E92000001,E19000001,E18000006,E10000003,E07000012,E05002823,Cambridgeshire,E10000003,305400.769
